seed,method,n_iter,dataset,value
0,random,0,41162,0.0
0,margin,0,41162,0.0
0,confidence,0,41162,0.0
0,entropy,0,41162,0.0
0,kmeans,0,41162,0.0
0,wkmeans,0,41162,0.0
0,iwkmeans,0,41162,0.0
1,random,0,41162,0.0
1,margin,0,41162,0.0
1,confidence,0,41162,0.0
1,entropy,0,41162,0.0
1,kmeans,0,41162,0.0
1,wkmeans,0,41162,0.0
1,iwkmeans,0,41162,0.0
2,random,0,41162,0.0
2,margin,0,41162,0.0
2,confidence,0,41162,0.0
2,entropy,0,41162,0.0
2,kmeans,0,41162,0.0
2,wkmeans,0,41162,0.0
2,iwkmeans,0,41162,0.0
3,random,0,41162,0.0
3,margin,0,41162,0.0
3,confidence,0,41162,0.0
3,entropy,0,41162,0.0
3,kmeans,0,41162,0.0
3,wkmeans,0,41162,0.0
3,iwkmeans,0,41162,0.0
4,random,0,41162,0.0
4,margin,0,41162,0.0
4,confidence,0,41162,0.0
4,entropy,0,41162,0.0
4,kmeans,0,41162,0.0
4,wkmeans,0,41162,0.0
4,iwkmeans,0,41162,0.0
5,random,0,41162,0.0
5,margin,0,41162,0.0
5,confidence,0,41162,0.0
5,entropy,0,41162,0.0
5,kmeans,0,41162,0.0
5,wkmeans,0,41162,0.0
5,iwkmeans,0,41162,0.0
6,random,0,41162,0.0
6,margin,0,41162,0.0
6,confidence,0,41162,0.0
6,entropy,0,41162,0.0
6,kmeans,0,41162,0.0
6,wkmeans,0,41162,0.0
6,iwkmeans,0,41162,0.0
7,random,0,41162,0.0
7,margin,0,41162,0.0
7,confidence,0,41162,0.0
7,entropy,0,41162,0.0
7,kmeans,0,41162,0.0
7,wkmeans,0,41162,0.0
7,iwkmeans,0,41162,0.0
8,random,0,41162,0.0
8,margin,0,41162,0.0
8,confidence,0,41162,0.0
8,entropy,0,41162,0.0
8,kmeans,0,41162,0.0
8,wkmeans,0,41162,0.0
8,iwkmeans,0,41162,0.0
9,random,0,41162,0.0
9,margin,0,41162,0.0
9,confidence,0,41162,0.0
9,entropy,0,41162,0.0
9,kmeans,0,41162,0.0
9,wkmeans,0,41162,0.0
9,iwkmeans,0,41162,0.0
0,kcenter,0,41162,0.0
1,kcenter,0,41162,0.0
2,kcenter,0,41162,0.0
3,kcenter,0,41162,0.0
4,kcenter,0,41162,0.0
5,kcenter,0,41162,0.0
6,kcenter,0,41162,0.0
7,kcenter,0,41162,0.0
8,kcenter,0,41162,0.0
9,kcenter,0,41162,0.0
