datasetId,modelName,accuracy
43551,GBC,0.9927536231884058
43551,GBC,0.9782608695652174
43551,GBC,0.9746376811594203
43551,GBC,0.9746376811594203
43551,GBC,0.9746376811594203
43551,GBC,0.9818840579710145
43551,GBC,0.9854545454545455
43551,GBC,0.9781818181818182
43551,GBC,0.9818181818181818
43551,GBC,0.9672727272727273
