datasetId,modelName,accuracy
1471,GBC,0.7083333333333334
1471,GBC,0.825
1471,GBC,0.775
1471,GBC,0.7833333333333333
1471,GBC,0.8166666666666667
1471,GBC,0.7166666666666667
1471,GBC,0.8
1471,GBC,0.775
1471,GBC,0.8083333333333333
1471,GBC,0.8151260504201681
