datasetId,modelName,accuracy
42803,GBC,0.7959394356503785
42803,GBC,0.7931865106675843
42803,GBC,0.7873365450791466
42803,GBC,0.7670337233310393
42803,GBC,0.7811424638678596
42803,GBC,0.7873365450791466
42803,GBC,0.786648313833448
42803,GBC,0.7770130763936682
42803,GBC,0.7818306951135582
42803,GBC,0.7924982794218858
