datasetId,modelName,accuracy
1502,GBC,0.9964303926568078
1502,GBC,0.9959204487506375
1502,GBC,0.9964303926568078
1502,GBC,0.9943906170321265
1502,GBC,0.9943877551020408
1502,GBC,0.9979591836734694
1502,GBC,0.996938775510204
1502,GBC,0.9948979591836735
1502,GBC,0.9959183673469387
1502,GBC,0.9954081632653061
