datasetId,modelName,accuracy
41138,GBC,0.9819078947368421
41138,GBC,0.9884868421052632
41138,GBC,0.9901315789473685
41138,GBC,0.9819078947368421
41138,GBC,0.9901315789473685
41138,GBC,0.9868421052631579
41138,GBC,0.9917763157894737
41138,GBC,0.9851973684210527
41138,GBC,0.9851973684210527
41138,GBC,0.9851973684210527
