datasetId,modelName,accuracy
40922,GBC,0.9816643159379408
40922,GBC,0.9844851904090268
40922,GBC,0.9774330042313117
40922,GBC,0.9873060648801129
40922,GBC,0.9901269393511989
40922,GBC,0.9760225669957687
40922,GBC,0.9844851904090268
40922,GBC,0.9759887005649718
40922,GBC,0.9689265536723164
40922,GBC,0.9858757062146892
